client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
6dab5a024071de929d91fba5efb9f9c14ecc1d26e3b1bdf5e8ead16f6608cda3c5274823d0ac36afdcbf5c95761d6cc25549ec472e1eb4323b61f6ea9d8c40f9,common_voice_es_32351852.mp3,El sistema político concejil en la provincia de Leon.,2,0,twenties,female,Ciudad de México,es,
6dab5a024071de929d91fba5efb9f9c14ecc1d26e3b1bdf5e8ead16f6608cda3c5274823d0ac36afdcbf5c95761d6cc25549ec472e1eb4323b61f6ea9d8c40f9,common_voice_es_32351868.mp3,Un faro se encuentra en ella.,2,0,twenties,female,Ciudad de México,es,
6dab5a024071de929d91fba5efb9f9c14ecc1d26e3b1bdf5e8ead16f6608cda3c5274823d0ac36afdcbf5c95761d6cc25549ec472e1eb4323b61f6ea9d8c40f9,common_voice_es_32351882.mp3,Las tradiciones tempranas del cristianismo identificaban a ese personaje con san Juan Evangelista.,2,0,twenties,female,Ciudad de México,es,
6dab5a024071de929d91fba5efb9f9c14ecc1d26e3b1bdf5e8ead16f6608cda3c5274823d0ac36afdcbf5c95761d6cc25549ec472e1eb4323b61f6ea9d8c40f9,common_voice_es_32358758.mp3,Se centra en el reinado del Anticristo y el fin del mundo.,2,0,twenties,female,Ciudad de México,es,
6dab5a024071de929d91fba5efb9f9c14ecc1d26e3b1bdf5e8ead16f6608cda3c5274823d0ac36afdcbf5c95761d6cc25549ec472e1eb4323b61f6ea9d8c40f9,common_voice_es_32358786.mp3,Arminia en Bonn.,2,0,twenties,female,Ciudad de México,es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187189.mp3,"Soporta temperaturas del agua muy frías, con la superficie congelada durante varios meses invernales.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187228.mp3,"los jinetes, silenciosos y casi desnudos, avanzaban al paso con suma cautela:",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187361.mp3,"Las frutas subglobosas, de color rojo anaranjado cuando están maduras.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187866.mp3,"La Guerra de Malvinas, principalmente en sus aspectos políticos.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187875.mp3,La ciudad se llama actualmente Saint-Denis.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32187904.mp3,Fue la primera visita sin guía en su gira europea.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32190648.mp3,Fernando Quiroz.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32190680.mp3,Ha ganado títulos mundiales en la división de peso gallo.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32190691.mp3,Sigue utilizándose en los siglos de Oro en estribillos y letras de baile.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32192824.mp3,"Incluida en su quinto álbum de estudio ""Autobiografía"".",4,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32192847.mp3,Traslada su domicilio a Santiago de Chile.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32192909.mp3,El estrato herbáceo es el más pobre de todos.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32192916.mp3,En la práctica es una suspensión de la autonomía por causas excepcionales.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194252.mp3,"En su declaración, defendió el sufragio femenino en Francia.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194723.mp3,Con este club conquista el título de Liga y Copa.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194736.mp3,Tuvo dos variantes; un modelo básico y un modelo con blindaje mejorado.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194741.mp3,"Ucrania se caracteriza por la estepa, una región llana y seca de hierba corta.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194764.mp3,El sitio Cabeza de Pescado o Boca de Pescado fue elegida cabecera parroquial.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194776.mp3,"Mientras que Flor Urbina, David Martínez y Alex Costa regresaron como jueces.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194789.mp3,Los actores que participaron en la película fueron en su mayoría canadienses.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194800.mp3,Las comunicaciones hacia el interior no son tan buenas.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32194809.mp3,"Fue conocido por el sobrenombre de ""The Ghoul"" en algunas bandas.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32195565.mp3,"Posteriormente, fue nombrado por la ciudad finesa de Rovaniemi.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32195600.mp3,Ganó el Primer Premio Nacional de Artes Visuales de Montevideo.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32195655.mp3,Produce vinos poco alcohólicos con una acidez media o elevada.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32197932.mp3,Los hábitats típicos son tropicales con bosques de hoja perenne y manglares.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32197933.mp3,"Años más tarde regresaría al manga con ""Bitter Virgin"".",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32197951.mp3,"Los venecianos, impresionados, le eligieron para el cargo de gobernador general.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32197965.mp3,No queda claro si estos aviones habrían sido pilotados por pilotos pakistaníes.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32197985.mp3,Pone los huevos bajo el suelo o bajo corteza en troncos en descomposición.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32198017.mp3,Se hizo popular por su sarcasmo.,4,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32198049.mp3,"Por ello, al no haber alcanzado las expectativas, la ficción no fue renovada.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32198054.mp3,El Estado Mayor ha dirigido una serie de despliegues desde su creación.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32198061.mp3,Ella pudo ser rescatada con vida.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207486.mp3,La canción habla del apocalipsis.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207620.mp3,"Al igual que ocurrió con Antioquía, los cruzados sitiaron la ciudad.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207673.mp3,El ascenso del estado de Zheng no duró mucho tiempo.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207675.mp3,"Y el álbum """"Imperial concerto""""; una colección de singles.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207722.mp3,"García Castellón, Manuel.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32207738.mp3,Se distribuye en Taiwán.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208485.mp3,"En Suecia, dicha celebración se realizaba con sacrificios rituales en honor a la fertilidad.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208488.mp3,Crecen en la sombra con clima fresco y cálido.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208505.mp3,Alrededor de un tercio son de doble pared.,4,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208538.mp3,Escritor italiano.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208548.mp3,En muchos casos los cementerios pasan de estar intramuros a extramuros de las ciudades.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208560.mp3,"Fue uno de los primeros, y más populares, libros de divulgación científica en Europa.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208565.mp3,"Es licenciado en Derecho, y procurador de los tribunales.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208568.mp3,Señora de la Asunción.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208597.mp3,Otras actividades frecuentes son la observación de aves y la pesca deportiva.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208601.mp3,La figura principal es atribuida a la de una deidad.,4,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32208631.mp3,"En estas zonas existen cordones dunares litorales, en ocasiones fijados artificialmente mediante plantaciones vegetales.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32220829.mp3,habéis bebido,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32220834.mp3,El lugar sigue transitado.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32220888.mp3,"Se producen zumos de frutas, vinos, licores y vinagre.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32220893.mp3,"Además, es una de las compañías que más sufren de robo.",4,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32220949.mp3,Nunca salió del piso durante el tiempo que estuvo secuestrada.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234729.mp3,"Un disco mucho más maduro, con muchos más matices musicales.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234731.mp3,"Naturalmente, el municipio de Candelaria se beneficia económicamente de esta industria del gozo.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234800.mp3,"Con este aparato, Max filmó por primera vez imágenes en movimiento.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234861.mp3,Se cree que emigraron desde las estepas de Mongolia hasta la actual Birmania.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234898.mp3,Hierba perenne laxamente cespitosa.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234925.mp3,"Actualmente escribe artículos semanales para el periódico O Globo, de Río de Janeiro.",2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32234929.mp3,Es una especie con el tallo coronado por largas hojas verdes.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
89c58e8ac43b06d991bc191a42c255744ed7908d992f2cd84d5fd89d5094f35a9e35a5fc600c0cb6f99213a9b89d3e08df18894356c6e43346e890c19601d9db,common_voice_es_32235108.mp3,El ábside está en el interior del semicírculo con forma poligonal.,2,0,thirties,male,"España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)",es,
